X, Y, Pressure, TiltX, TiltY, Time
469.2525,599.893333333333,0.20556640625,12286,12148,00:06.8132542
471.2475,598.12,0.218017578125,12286,12148,00:06.8268706
472.9575,596.853333333333,0.27734375,12286,12148,00:06.8427936
475.095,596.22,0.355224609375,12286,12148,00:06.8577375
477.375,596.98,0.4033203125,12286,12148,00:06.8757370
479.085,599.64,0.46484375,12286,12148,00:06.8889486
479.7975,603.946666666667,0.509765625,12286,12148,00:06.8908633
479.7975,605.086666666667,0.515625,12286,12148,00:06.9035229
479.655,609.013333333333,0.530029296875,12286,12148,00:06.9149630
479.2275,610.28,0.530029296875,12286,12148,00:06.9240111
478.0875,611.926666666667,0.530029296875,12286,12148,00:06.9331449
477.66,612.306666666667,0.530029296875,12286,12148,00:06.9419637
476.0925,613.066666666667,0.530029296875,12286,12148,00:06.9563916
473.385,612.813333333333,0.530029296875,12286,12148,00:06.9710442
469.8225,610.913333333333,0.530029296875,12286,12148,00:06.9710442
469.11,610.153333333333,0.528076171875,12286,12148,00:06.9858857
467.97,606.986666666667,0.525634765625,12286,12148,00:07.0008721
467.97,602.426666666667,0.521240234375,12286,12148,00:07.0158470
470.82,599.006666666667,0.51904296875,12286,12148,00:07.0375959
472.3875,597.866666666667,0.51708984375,12286,12148,00:07.0404450
473.2425,597.486666666667,0.49267578125,12286,12148,00:07.0449573
501.4575,605.213333333333,0.26416015625,12286,12148,00:07.5478704
501.7425,603.313333333333,0.280517578125,12286,12148,00:07.5623155
502.8825,600.906666666667,0.3984375,12286,12148,00:07.5782216
505.02,599.006666666667,0.464599609375,12286,12148,00:07.5932561
508.725,598.246666666667,0.537353515625,12286,12148,00:07.6088631
514.14,599.893333333333,0.595947265625,12286,12148,00:07.6258595
518.2725,604.58,0.6416015625,12286,12148,00:07.6258595
518.985,605.846666666667,0.65234375,12286,12148,00:07.6387544
520.695,609.14,0.683837890625,12286,12148,00:07.6509091
520.98,611.166666666667,0.692626953125,12286,12148,00:07.6558144
520.98,613.32,0.7001953125,12286,12148,00:07.6716143
519.84,617.12,0.710205078125,12286,12148,00:07.6847698
516.99,619.653333333333,0.715087890625,12286,12148,00:07.7005994
511.005,618.513333333333,0.715087890625,12286,12148,00:07.7304284
507.7275,615.726666666667,0.717041015625,12286,12148,00:07.7314251
506.8725,614.586666666667,0.700439453125,12286,12148,00:07.7574708
503.88,603.186666666667,0.634033203125,12286,12148,00:07.7625965
504.0225,601.793333333333,0.61376953125,12286,12148,00:07.7665886
543.0675,603.566666666667,0.373291015625,12286,12148,00:08.1035154
544.635,600.653333333333,0.462890625,12286,12148,00:08.1108978
546.4875,600.906666666667,0.569091796875,12286,12148,00:08.1256825
549.195,603.566666666667,0.6318359375,12286,12148,00:08.1401765
552.33,607.366666666667,0.68359375,12286,12148,00:08.1556418
554.7525,610.786666666667,0.7109375,12286,12148,00:08.1715412
555.6075,613.953333333333,0.708740234375,12286,12148,00:08.1939379
554.61,616.74,0.717529296875,12286,12148,00:08.2041440
552.045,618.64,0.717529296875,12286,12148,00:08.2226166
550.62,619.02,0.717529296875,12286,12148,00:08.2397922
547.2,618.26,0.659912109375,12286,12148,00:08.2522904
544.065,615.473333333333,0.61767578125,12286,12148,00:08.2687845
541.3575,610.786666666667,0.551025390625,12286,12148,00:08.2754552
540.93,609.013333333333,0.527587890625,12286,12148,00:08.2793754
648.945,610.406666666667,0.393310546875,12286,12148,00:09.1579285
649.3725,608,0.427001953125,12286,12148,00:09.1693373
650.94,605.846666666667,0.498046875,12286,12148,00:09.1845066
653.505,604.073333333333,0.56494140625,12286,12148,00:09.2074343
659.0625,605.593333333333,0.67138671875,12286,12148,00:09.2239298
663.6225,608.76,0.717529296875,12286,12148,00:09.2378547
666.045,611.926666666667,0.728515625,12286,12148,00:09.2501246
666.33,614.713333333333,0.74365234375,12286,12148,00:09.2695361
664.05,619.02,0.755859375,12286,12148,00:09.2843527
660.2025,621.426666666667,0.760986328125,12286,12148,00:09.2990100
656.355,621.173333333333,0.771728515625,12286,12148,00:09.3213313
654.645,620.033333333333,0.780029296875,12286,12148,00:09.3339446
652.08,615.98,0.722412109375,12286,12148,00:09.3371936
651.51,614.586666666667,0.706787109375,12286,12148,00:09.3500006
650.94,610.153333333333,0.659912109375,12286,12148,00:09.3536322
651.0825,608.38,0.60693359375,12286,12148,00:09.3581764
693.5475,606.733333333333,0.381591796875,12286,12148,00:09.6537758
693.405,606.48,0.405029296875,12286,12148,00:09.6574101
692.9775,603.82,0.461181640625,12286,12148,00:09.6717766
693.69,601.666666666667,0.558349609375,12286,12148,00:09.6864258
695.115,599.893333333333,0.614013671875,12286,12148,00:09.7022056
697.395,599.766666666667,0.6748046875,12286,12148,00:09.7177131
700.245,601.92,0.7177734375,12286,12148,00:09.7188124
700.9575,602.933333333333,0.7177734375,12286,12148,00:09.7331057
703.5225,606.1,0.730712890625,12286,12148,00:09.7529533
706.0875,610.28,0.749755859375,12286,12148,00:09.7632400
706.23,614.46,0.759033203125,12286,12148,00:09.7788935
703.665,619.78,0.766357421875,12286,12148,00:09.7971960
700.3875,622.82,0.777587890625,12286,12148,00:09.8311195
696.255,622.313333333333,0.780517578125,12286,12148,00:09.8321213
695.5425,621.553333333333,0.769775390625,12286,12148,00:09.8433216
693.69,618.386666666667,0.72802734375,12286,12148,00:09.8453251
693.12,617.12,0.718505859375,12286,12148,00:09.8584713
692.55,613.066666666667,0.693359375,12286,12148,00:09.8604656
692.55,611.546666666667,0.683349609375,12286,12148,00:09.8703747
734.8725,608.633333333333,0.190673828125,12286,12148,00:10.1617732
735.015,608.38,0.202392578125,12286,12148,00:10.1748936
735.4425,607.62,0.447509765625,12286,12148,00:10.1907526
736.2975,606.733333333333,0.524169921875,12286,12148,00:10.2055566
737.7225,605.973333333333,0.580322265625,12286,12148,00:10.2203938
739.4325,605.72,0.637939453125,12286,12148,00:10.2367517
741.57,606.1,0.6552734375,12286,12148,00:10.2529563
744.5625,607.746666666667,0.71484375,12286,12148,00:10.2740713
747.84,610.406666666667,0.7177734375,12286,12148,00:10.2838550
749.835,613.573333333333,0.7177734375,12286,12148,00:10.2969953
750.5475,616.866666666667,0.7177734375,12286,12148,00:10.2979893
750.405,617.753333333333,0.7177734375,12286,12148,00:10.3126635
749.4075,620.54,0.7177734375,12286,12148,00:10.3133569
748.98,621.426666666667,0.7177734375,12286,12148,00:10.3291563
746.985,623.706666666667,0.7177734375,12286,12148,00:10.3447099
743.4225,625.733333333333,0.7177734375,12286,12148,00:10.3457129
742.425,625.86,0.7177734375,12286,12148,00:10.3586321
739.575,625.48,0.7177734375,12286,12148,00:10.3724224
735.7275,621.933333333333,0.7177734375,12286,12148,00:10.3724224
734.8725,620.54,0.7177734375,12286,12148,00:10.4011238
733.305,616.36,0.7177734375,12286,12148,00:10.4196603
733.1625,611.293333333333,0.688232421875,12286,12148,00:10.4206575
733.4475,610.153333333333,0.668212890625,12286,12148,00:10.4269942
734.16,590.52,0.076416015625,12286,12148,00:10.8796775
733.875,590.266666666667,0.076416015625,12286,12148,00:10.8883154
733.1625,585.96,0.431640625,12286,12148,00:10.9114201
733.7325,578.993333333333,0.56689453125,12286,12148,00:10.9264710
734.73,574.686666666667,0.65087890625,12286,12148,00:10.9424129
736.0125,571.14,0.655029296875,12286,12148,00:10.9583432
737.295,568.353333333333,0.71484375,12286,12148,00:10.9730032
738.5775,566.326666666667,0.7177734375,12286,12148,00:10.9880466
740.145,565.566666666667,0.7177734375,12286,12148,00:11.0115872
741.9975,566.96,0.7177734375,12286,12148,00:11.0190306
743.85,570.886666666667,0.7177734375,12286,12148,00:11.0328439
744.705,577.98,0.7177734375,12286,12148,00:11.0328439
744.8475,579.88,0.7177734375,12286,12148,00:11.0474583
744.705,585.073333333333,0.7177734375,12286,12148,00:11.0539971
744.42,586.34,0.723388671875,12286,12148,00:11.0642376
743.4225,589.506666666667,0.741455078125,12286,12148,00:11.0777238
741.1425,592.8,0.76220703125,12286,12148,00:11.0792566
740.43,593.306666666667,0.7666015625,12286,12148,00:11.0922772
738.0075,594.573333333333,0.779052734375,12286,12148,00:11.1075567
733.875,594.573333333333,0.779052734375,12286,12148,00:11.1221918
727.89,591.66,0.779052734375,12286,12148,00:11.1443659
725.325,582.793333333333,0.779052734375,12286,12148,00:11.1453635
725.325,580.513333333333,0.779052734375,12286,12148,00:11.1598211
726.75,574.56,0.770263671875,12286,12148,00:11.1607339
727.4625,572.913333333333,0.764404296875,12286,12148,00:11.1806358
728.46,571.52,0.75830078125,12286,12148,00:11.1957074
732.5925,567.34,0.7255859375,12286,12148,00:11.1976184
733.59,566.706666666667,0.7001953125,12286,12148,00:11.2036102
736.2975,565.82,0.3818359375,12286,12148,00:11.2056042
704.6625,531.493333333333,0.381591796875,12286,12148,00:11.6109500
707.655,527.313333333333,0.458984375,12286,12148,00:11.6229094
711.7875,524.653333333333,0.5595703125,12286,12148,00:11.6386819
716.0625,523.64,0.6259765625,12286,12148,00:11.6543714
719.7675,525.033333333333,0.68359375,12286,12148,00:11.6704318
722.9025,529.846666666667,0.7177734375,12286,12148,00:11.6857844
723.615,533.013333333333,0.74609375,12286,12148,00:11.6963359
723.045,536.94,0.7802734375,12286,12148,00:11.7058670
722.76,538.46,0.7802734375,12286,12148,00:11.7227114
719.7675,543.526666666667,0.7802734375,12286,12148,00:11.7246996
718.9125,544.033333333333,0.7802734375,12286,12148,00:11.7384370
716.205,544.793333333333,0.7802734375,12286,12148,00:11.7394357
715.065,544.793333333333,0.7822265625,12286,12148,00:11.7540901
711.5025,542.893333333333,0.787109375,12286,12148,00:11.7551311
710.3625,541.626666666667,0.782958984375,12286,12148,00:11.7696528
707.7975,536.813333333333,0.76513671875,12286,12148,00:11.7706568
707.37,535.04,0.75927734375,12286,12148,00:11.7974468
706.8,530.226666666667,0.742431640625,12286,12148,00:11.8020400
706.9425,528.833333333333,0.71728515625,12286,12148,00:11.8060276
692.265,511.606666666667,0.381591796875,12286,12148,00:12.1733258
691.8375,509.706666666667,0.405029296875,12286,12148,00:12.1874342
692.1225,507.806666666667,0.533447265625,12286,12148,00:12.2024760
693.5475,505.526666666667,0.624267578125,12286,12148,00:12.2177657
695.97,502.74,0.67724609375,12286,12148,00:12.2336113
699.105,500.84,0.708984375,12286,12148,00:12.2487869
702.3825,501.093333333333,0.7236328125,12286,12148,00:12.2648965
705.2325,503.88,0.777587890625,12286,12148,00:12.2739498
705.945,506.92,0.782958984375,12286,12148,00:12.2883964
705.8025,508.06,0.782958984375,12286,12148,00:12.2948164
703.2375,514.393333333333,0.80517578125,12286,12148,00:12.2997628
702.3825,515.66,0.80712890625,12286,12148,00:12.3154900
698.9625,519.586666666667,0.8134765625,12286,12148,00:12.3301584
694.9725,521.106666666667,0.8193359375,12286,12148,00:12.3452464
690.6975,519.333333333333,0.81640625,12286,12148,00:12.3452464
689.5575,518.193333333333,0.81640625,12286,12148,00:12.3656548
688.4175,516.926666666667,0.81396484375,12286,12148,00:12.3686447
687.42,515.533333333333,0.80712890625,12286,12148,00:12.3759214
686.1375,508.06,0.783203125,12286,12148,00:12.3970642
687.42,504.893333333333,0.783203125,12286,12148,00:12.3982513
688.275,503.246666666667,0.76904296875,12286,12148,00:12.4038229
664.05,489.313333333333,0.39794921875,12286,12148,00:12.7798870
663.195,487.54,0.43359375,12286,12148,00:12.7948608
663.48,485.006666666667,0.5234375,12286,12148,00:12.8089341
666.1875,480.32,0.61181640625,12286,12148,00:12.8250214
669.6075,475.126666666667,0.65087890625,12286,12148,00:12.8497994
674.7375,471.2,0.701904296875,12286,12148,00:12.8652374
677.445,472.34,0.7177734375,12286,12148,00:12.8875243
679.2975,477.533333333333,0.77734375,12286,12148,00:12.8944593
