X, Y, Pressure, TiltX, TiltY, Time
750.275089502252,561.692574200254,0.446768909692764,-794,-1543,00:02.2380236
750.48573738307,562.535165723525,0.474357217550278,-794,-1543,00:02.2485808
750.48573738307,562.535165723525,0.486564427614212,-794,-1543,00:02.2649383
750.380413442661,563.009123455364,0.501213073730469,-794,-1543,00:02.2808642
750.117103591639,564.957616352928,0.505119383335114,-794,-1543,00:02.2964268
750.064441621434,565.852869846403,0.509025692939758,-794,-1543,00:02.3251756
749.53782191939,567.643376833353,0.547356367111206,-794,-1543,00:02.3407698
748.537244485506,569.749855641529,0.575188815593719,-794,-1543,00:02.3561948
747.957962813258,571.013742926435,0.588616788387299,-794,-1543,00:02.3561948
747.536667051623,571.645686568888,0.595208644866943,-794,-1543,00:02.3690291
746.325441736921,573.330869615429,0.615716814994812,-794,-1543,00:02.3690291
746.009469915695,573.910151287678,0.622796952724457,-794,-1543,00:02.3847325
744.64025869038,575.332024483197,0.643305122852325,-794,-1543,00:02.3847325
744.113638988336,575.753320244832,0.64989697933197,-794,-1543,00:02.3990931
742.481117911999,576.543249797898,0.664057374000549,-794,-1543,00:02.4147832
739.848019401779,577.28051738076,0.673578977584839,-794,-1543,00:02.4381926
735.635061785426,578.070446933826,0.685786247253418,-794,-1543,00:02.4381926
734.950456172768,578.228432844439,0.685786247253418,-794,-1543,00:02.4645001
729.262963390692,579.018362397505,0.702388048171997,-794,-1543,00:02.4832723
724.681371982908,579.281672248528,0.708247482776642,-794,-1543,00:02.5042679
715.834160988567,579.966277861185,0.708247482776642,-794,-1543,00:02.5042679
714.254301882434,580.124263771798,0.708247482776642,-794,-1543,00:02.5130552
712.727104746506,580.282249682411,0.708247482776642,-794,-1543,00:02.5287395
706.618316202795,581.019517265273,0.710200667381287,-794,-1543,00:02.5491291
698.139738999884,581.70412287793,0.715083539485931,-794,-1543,00:02.5684001
692.820880009239,582.336066520383,0.720943033695221,-794,-1543,00:02.5796231
687.712668899411,582.915348192632,0.724849343299866,-794,-1543,00:02.5796231
686.290795703892,583.020672133041,0.724849343299866,-794,-1543,00:02.5952594
681.024598683451,582.915348192632,0.724849343299866,-794,-1543,00:02.5952594
679.655387458136,582.757362282019,0.724849343299866,-794,-1543,00:02.6187180
672.967317242176,581.967432728953,0.722896158695221,-794,-1543,00:02.6328758
669.122993417254,581.862108788544,0.722896158695221,-794,-1543,00:02.6491030
661.539669707818,581.967432728953,0.722896158695221,-738,-1568,00:02.6491030
660.328444393117,581.967432728953,0.722896158695221,-738,-1568,00:02.6647764
656.694768449013,582.072756669361,0.722896158695221,-709,-1581,00:02.6647764
655.378219193902,582.072756669361,0.724849343299866,-690,-1589,00:02.6803574
653.113754475113,582.17808060977,0.724849343299866,-651,-1603,00:02.6932520
649.690726411826,582.441390460792,0.724849343299866,-596,-1623,00:02.7089102
645.161796974246,582.810024252223,0.724849343299866,-547,-1639,00:02.7143556
644.055895599954,582.862686222428,0.724849343299866,-531,-1643,00:02.7299715
638.895022519921,582.915348192632,0.727046608924866,-500,-1652,00:02.7457207
634.260769141933,582.441390460792,0.729488074779511,-413,-1674,00:02.7684891
630.205797436194,581.282827116295,0.732173621654511,-381,-1680,00:02.7684891
629.468529853332,580.966855295069,0.734126806259155,-361,-1684,00:02.7841423
625.782191939023,579.123686337914,0.734126806259155,-264,-1700,00:02.7841423
625.097586326366,578.702390576279,0.734126806259155,-248,-1703,00:02.7997511
623.149093428802,577.333179350964,0.734126806259155,-231,-1705,00:02.8133364
621.937868114101,576.385263887285,0.734126806259155,-216,-1706,00:02.8351958
618.778149901836,573.067559764407,0.734126806259155,-167,-1711,00:02.8351958
618.304192169997,572.540940062363,0.734126806259155,-151,-1713,00:02.8498190
617.198290795704,570.645109135004,0.734126806259155,-135,-1714,00:02.8498190
616.882318974477,569.960503522347,0.734126806259155,-119,-1715,00:02.8658946
616.145051391616,567.696038803557,0.734126806259155,-86,-1717,00:02.8658946
615.934403510798,566.800785310082,0.734126806259155,-86,-1717,00:02.8808239
