X, Y, Pressure, TiltX, TiltY, Time
516.139969973438,437.515648458252,0.401846349239349,1916,2846,00:02.5964918
513.2962235824,438.0949301305,0.426504909992218,1916,2846,00:02.6106291
511.769026446472,440.938676521538,0.39403373003006,1916,2846,00:02.6258895
511.189744774223,443.729760942372,0.390127420425415,1916,2846,00:02.6495535
510.347153250953,449.522577664857,0.38597697019577,1916,2846,00:02.6670071
508.977942025638,457.053239404088,0.38597697019577,1916,2846,00:02.6840911
508.39866035339,459.738999884513,0.383779644966125,1916,2846,00:02.6997349
506.660815336644,468.164915117219,0.383779644966125,1916,2846,00:02.7181029
505.818223813373,474.221041690726,0.389883279800415,1916,2846,00:02.7248530
505.607575932556,477.222773992378,0.39378958940506,1916,2846,00:02.7404942
505.238942141125,486.333294837741,0.404531925916672,1916,2846,00:02.7543192
505.133618200716,489.54567502021,0.409414827823639,1916,2846,00:02.7699732
504.922970319898,496.444393116988,0.415274292230606,1916,2846,00:02.7699732
504.870308349694,498.182238133734,0.415274292230606,1916,2846,00:02.7922215
504.396350617854,510.926434923201,0.419424742460251,1916,2846,00:02.7922215
504.238364707241,512.82226585056,0.419424742460251,1916,2846,00:02.8079853
503.817068945606,518.19378681141,0.421622037887573,1916,2846,00:02.8287002
503.079801362744,524.987180967779,0.423575192689896,1916,2846,00:02.8444001
501.973899988451,531.727913153944,0.425528347492218,1916,2846,00:02.8509048
501.131308465181,534.887631366209,0.433096826076508,1916,2846,00:02.8663637
498.9721676868,542.839588867075,0.446280598640442,1916,2846,00:02.8827379
497.65561843169,547.737152096085,0.450431078672409,1916,2846,00:02.8987702
494.969857951265,556.847672941448,0.461173415184021,1871,2738,00:02.8987702
494.548562189629,558.322208107172,0.461173415184021,1871,2738,00:02.9143375
493.547984755745,562.798475574547,0.463126569986343,1883,2664,00:02.9299970
492.178773530431,568.433306386419,0.463126569986343,1906,2651,00:02.9519654
490.914886245525,573.69950340686,0.465079724788666,1903,2513,00:02.9648181
489.440351079801,579.018362397505,0.465079724788666,1912,2361,00:02.9648181
489.124379258575,580.282249682411,0.465079724788666,1912,2361,00:02.9764855
488.176463794895,584.073911537129,0.467032879590988,1892,2301,00:02.9946160
486.965238480194,589.287446587366,0.467032879590988,1892,2228,00:03.0162867
485.596027254879,596.923432267005,0.467032879590988,1892,2154,00:03.0162867
485.385379374062,598.239981522116,0.467032879590988,1910,2139,00:03.0321893
484.542787850791,603.66416445317,0.467032879590988,1946,2108,00:03.0479122
