X, Y, Pressure, TiltX, TiltY, Time
344.565,849.553333333333,0.392333984375,9756,9567,00:06.8745580
342,850.44,0.426025390625,9756,9567,00:06.8881295
341.43,850.566666666667,0.426025390625,9756,9567,00:06.8891517
341.43,850.566666666667,0.428466796875,9756,9567,00:06.9033076
341.43,850.566666666667,0.431396484375,9756,9567,00:06.9033076
341.43,850.566666666667,0.434326171875,9756,9567,00:06.9188845
341.2875,850.566666666667,0.451416015625,9756,9567,00:06.9343800
341.0025,850.44,0.49462890625,9756,9567,00:06.9495903
340.29,849.933333333333,0.5419921875,9756,9567,00:06.9634679
339.5775,848.92,0.580810546875,9756,9567,00:06.9644696
339.15,848.54,0.5908203125,9756,9567,00:06.9880491
337.8675,846.26,0.63916015625,9756,9567,00:07.0039214
337.155,844.866666666667,0.658935546875,9756,9567,00:07.0135392
335.73,839.926666666667,0.697021484375,9756,9567,00:07.0330800
334.1625,833.213333333333,0.729736328125,9756,9567,00:07.0424525
333.3075,828.526666666667,0.741455078125,9756,9567,00:07.0476732
333.3075,826.626666666667,0.7451171875,9756,9567,00:07.0636721
332.31,816.746666666667,0.7470703125,9756,9567,00:07.0780799
331.5975,805.6,0.757080078125,9756,9567,00:07.0933368
330.7425,792.173333333333,0.767822265625,9756,9567,00:07.1090624
329.6025,777.986666666667,0.7978515625,9756,9567,00:07.1235906
328.605,762.913333333333,0.7958984375,9756,9567,00:07.1388776
327.18,745.94,0.7978515625,9756,9567,00:07.1529632
325.8975,727.7,0.7978515625,9756,9567,00:07.1689000
324.045,708.826666666667,0.8251953125,9756,9567,00:07.1844466
321.9075,689.7,0.829345703125,9756,9567,00:07.1854396
321.195,685.013333333333,0.8330078125,9756,9567,00:07.2035354
318.4875,665.633333333333,0.84765625,9756,9567,00:07.2139412
315.9225,644.733333333333,0.855712890625,9756,9567,00:07.2350285
313.215,616.233333333333,0.859619140625,9756,9567,00:07.2495994
311.6475,592.673333333333,0.859619140625,9756,9567,00:07.2659220
310.5075,568.48,0.859619140625,9756,9567,00:07.2805650
309.225,545.046666666667,0.861572265625,9756,9567,00:07.2950942
308.085,522.88,0.866943359375,9756,9567,00:07.2960909
307.8,517.686666666667,0.869140625,9756,9567,00:07.3097525
307.0875,501.093333333333,0.871337890625,9756,9567,00:07.3254345
306.66,479.306666666667,0.87353515625,9756,9567,00:07.3266702
306.5175,474.113333333333,0.87353515625,9756,9567,00:07.3404710
306.375,458.153333333333,0.87548828125,9756,9567,00:07.3601010
305.805,439.28,0.87548828125,9756,9567,00:07.3632524
305.6625,434.973333333333,0.87548828125,9756,9567,00:07.3696524
304.8075,418.506666666667,0.877685546875,9756,9567,00:07.3783731
304.665,414.453333333333,0.877685546875,9756,9567,00:07.3927504
304.095,402.926666666667,0.879638671875,9756,9567,00:07.4073930
303.525,388.106666666667,0.88671875,9756,9567,00:07.4236895
302.8125,371.26,0.888916015625,9756,9567,00:07.4247242
302.67,368.093333333333,0.888916015625,9756,9567,00:07.4381373
302.2425,359.48,0.888916015625,9756,9567,00:07.4541930
301.3875,348.46,0.888916015625,9756,9567,00:07.4691649
300.96,340.353333333333,0.888916015625,9756,9567,00:07.4704024
300.8175,338.706666666667,0.888916015625,9756,9567,00:07.4836915
300.8175,334.146666666667,0.88232421875,9756,9567,00:07.4980744
300.8175,328.446666666667,0.888916015625,9756,9567,00:07.5130117
301.1025,323.76,0.888916015625,9756,9567,00:07.5283868
302.2425,320.466666666667,0.88623046875,9756,9567,00:07.5441385
303.3825,318.06,0.88818359375,9756,9567,00:07.5674565
305.235,316.413333333333,0.897705078125,9756,9567,00:07.5688348
305.805,316.033333333333,0.897705078125,9756,9567,00:07.5820892
309.0825,314.893333333333,0.897705078125,9756,9567,00:07.5891264
314.7825,313.88,0.897705078125,9756,9567,00:07.5939318
316.4925,313.626666666667,0.897705078125,9756,9567,00:07.6105821
321.48,312.866666666667,0.894287109375,9756,9567,00:07.6265973
332.31,311.346666666667,0.88818359375,9756,9567,00:07.6275923
335.0175,311.093333333333,0.891845703125,9756,9567,00:07.6400107
343.14,310.08,0.889892578125,9756,9567,00:07.6413805
346.1325,309.826666666667,0.88623046875,9756,9567,00:07.6561668
356.25,308.813333333333,0.888671875,9756,9567,00:07.6697506
371.2125,307.42,0.890380859375,9756,9567,00:07.6860035
388.3125,305.773333333333,0.8876953125,9756,9567,00:07.7007625
407.6925,304,0.89453125,9756,9567,00:07.7170399
428.7825,302.226666666667,0.89453125,9756,9567,00:07.7299365
451.155,300.2,0.89453125,9756,9567,00:07.7319325
457.5675,299.693333333333,0.89453125,9756,9567,00:07.7456658
476.0925,298.3,0.896728515625,9756,9567,00:07.7629321
508.725,296.4,0.89404296875,9756,9567,00:07.7674948
515.4225,296.02,0.89404296875,9756,9567,00:07.7764319
535.515,295.133333333333,0.89404296875,9756,9567,00:07.7993269
569.0025,293.613333333333,0.893310546875,9756,9567,00:07.8143488
595.935,292.726666666667,0.893310546875,9756,9567,00:07.8157223
602.3475,292.6,0.893310546875,9756,9567,00:07.8286806
621.585,291.84,0.893310546875,9756,9567,00:07.8446206
646.665,290.953333333333,0.895751953125,9756,9567,00:07.8605094
670.7475,290.066666666667,0.895751953125,9756,9567,00:07.8748508
694.4025,289.053333333333,0.895751953125,9756,9567,00:07.8898542
716.3475,287.786666666667,0.895751953125,9756,9567,00:07.8913458
721.7625,287.406666666667,0.898681640625,9756,9567,00:07.9036352
736.725,286.393333333333,0.904541015625,9756,9567,00:07.9202082
756.5325,284.873333333333,0.902099609375,9756,9567,00:07.9214110
761.3775,284.366666666667,0.902099609375,9756,9567,00:07.9347221
775.0575,282.973333333333,0.900146484375,9756,9567,00:07.9495774
792.1575,281.2,0.900146484375,9756,9567,00:07.9634163
807.8325,279.426666666667,0.904541015625,9756,9567,00:07.9883557
828.495,277.146666666667,0.897216796875,9756,9567,00:08.0013194
840.8925,276.006666666667,0.9033203125,9756,9567,00:08.0023159
843.4575,275.753333333333,0.9052734375,9756,9567,00:08.0152341
850.8675,275.373333333333,0.9052734375,9756,9567,00:08.0311652
861.1275,274.993333333333,0.9052734375,9756,9567,00:08.0461599
868.5375,274.993333333333,0.9072265625,9756,9567,00:08.0612268
875.805,275.373333333333,0.9091796875,9756,9567,00:08.0756047
882.5025,276.006666666667,0.9111328125,9756,9567,00:08.0942893
887.49,276.766666666667,0.9130859375,9756,9567,00:08.0976416
888.4875,277.02,0.9130859375,9756,9567,00:08.1060454
891.0525,277.78,0.918212890625,9756,9567,00:08.1214723
894.1875,279.173333333333,0.9208984375,9756,9567,00:08.1229924
894.9,279.553333333333,0.9208984375,9756,9567,00:08.1355946
897.465,281.073333333333,0.917724609375,9756,9567,00:08.1588913
901.74,283.86,0.922607421875,9756,9567,00:08.1752243
905.16,287.406666666667,0.922607421875,9756,9567,00:08.1895286
907.44,290.193333333333,0.925048828125,9756,9567,00:08.2048637
909.5775,292.853333333333,0.930419921875,9756,9567,00:08.2058576
910.005,293.486666666667,0.93994140625,9756,9567,00:08.2194847
911.43,295.893333333333,0.96923828125,9756,9567,00:08.2348976
913.2825,299.946666666667,0.958740234375,9756,9567,00:08.2488273
915.42,305.773333333333,0.961669921875,9756,9567,00:08.2646454
917.8425,311.98,0.95654296875,9756,9567,00:08.2794839
920.6925,318.82,0.95654296875,9756,9567,00:08.2939684
923.685,327.433333333333,0.94482421875,9756,9567,00:08.3102197
926.3925,337.186666666667,0.955322265625,9756,9567,00:08.3248392
928.6725,349.093333333333,0.96875,9756,9567,00:08.3261993
929.2425,352.133333333333,0.96875,9756,9567,00:08.3399622
930.525,365.433333333333,0.970947265625,9756,9567,00:08.3459555
930.81,368.98,0.970947265625,9756,9567,00:08.3550751
931.095,375.946666666667,0.972900390625,9756,9567,00:08.3756330
930.9525,399.76,0.986328125,9756,9567,00:08.3767911
930.6675,404.32,0.98974609375,9756,9567,00:08.3903319
929.8125,417.24,0.9931640625,9800,9502,00:08.3913537
929.67,421.546666666667,0.9931640625,9824,9461,00:08.4062631
928.9575,434.72,0.99072265625,9866,9375,00:08.4196625
928.815,452.453333333333,0.99267578125,9900,9279,00:08.4350431
928.815,470.186666666667,0.99267578125,9904,9267,00:08.4506959
929.2425,487.16,0.99462890625,9906,9258,00:08.4661036
929.8125,503.246666666667,0.99169921875,9910,9245,00:08.4808361
