X, Y, Pressure, TiltX, TiltY, Time
592.8,276.26,0.765625,10996,9965,00:07.7166211
591.66,275.5,0.780517578125,10996,9965,00:07.7166211
591.2325,275.373333333333,0.786376953125,10996,9965,00:07.7320053
590.0925,274.993333333333,0.805908203125,10996,9965,00:07.7320053
589.665,275.12,0.805908203125,10996,9965,00:07.7599023
589.5225,276.133333333333,0.80029296875,10996,9965,00:07.7773224
590.0925,280.06,0.73779296875,10996,9965,00:07.7930437
589.665,290.7,0.7353515625,10996,9965,00:07.7930437
589.38,292.22,0.749267578125,10996,9965,00:07.8148822
588.6675,297.666666666667,0.7958984375,10996,9965,00:07.8290600
586.9575,308.813333333333,0.865234375,10996,9965,00:07.8411772
585.8175,319.2,0.899169921875,10843,10259,00:07.8601726
584.3925,335.666666666667,0.922607421875,10542,10624,00:07.8611682
584.1075,339.213333333333,0.922607421875,10492,10669,00:07.8742631
583.395,350.74,0.93017578125,10368,10768,00:07.8752645
583.11,354.666666666667,0.933837890625,10333,10793,00:07.8899373
582.1125,367.586666666667,0.952880859375,10242,10853,00:07.8909357
581.8275,371.893333333333,0.961181640625,10222,10865,00:07.9052266
580.83,385.953333333333,0.969482421875,10155,10904,00:07.9062235
580.545,390.513333333333,0.969482421875,10155,10904,00:07.9212024
579.69,405.206666666667,0.969482421875,10135,10915,00:07.9351967
578.6925,422.18,0.97265625,10135,10915,00:07.9503600
578.265,440.166666666667,0.985107421875,10135,10915,00:07.9651135
578.4075,459.04,0.99169921875,10177,10892,00:07.9792630
579.12,478.293333333333,0.98779296875,10231,10860,00:07.9956059
580.1175,504.386666666667,0.98779296875,10231,10860,00:07.9966156
580.4025,509.96,0.98779296875,10231,10860,00:08.0125489
580.545,526.046666666667,0.98779296875,10249,10849,00:08.0294093
580.1175,547.96,0.98779296875,10270,10835,00:08.0480517
578.4075,575.573333333333,0.9990234375,10286,10825,00:08.0490464
577.98,580.64,1,10303,10814,00:08.0626791
576.555,595.713333333333,1,10303,10814,00:08.0634657
576.1275,600.526666666667,1,10322,10801,00:08.0788584
574.56,614.08,1,10322,10801,00:08.0936035
572.9925,631.306666666667,1,10403,10742,00:08.1083699
572.1375,646.126666666667,1,10491,10669,00:08.1139231
572.1375,649.04,1,10491,10669,00:08.1234382
572.1375,658.666666666667,1,10491,10669,00:08.1386926
572.4225,671.08,1,10558,10608,00:08.1535460
572.85,681.846666666667,1,10571,10595,00:08.1687288
573.42,692.613333333333,1,10634,10531,00:08.1837831
573.5625,700.973333333333,1,10634,10531,00:08.1980696
573.42,709.586666666667,1,10701,10454,00:08.2141695
573.135,717.82,1,10701,10454,00:08.2187288
573.135,719.086666666667,1,10701,10454,00:08.2293172
572.9925,723.646666666667,1,10701,10454,00:08.2459762
572.85,731.12,1,10701,10454,00:08.2482848
572.85,732.64,1,10701,10454,00:08.2646522
572.7075,737.2,1,10701,10454,00:08.2666485
572.7075,737.96,1,10701,10454,00:08.2800232
572.85,740.493333333333,1,10701,10454,00:08.2811302
572.85,741.253333333333,1,10701,10454,00:08.2954686
572.7075,743.913333333333,1,10701,10454,00:08.2972206
572.7075,744.926666666667,1,10701,10454,00:08.3130816
572.565,747.586666666667,1,10701,10454,00:08.3255192
