X, Y, Pressure, TiltX, TiltY, Time
673.74,324.9,0.61865234375,9735,9578,00:03.5786578
676.59,324.773333333333,0.656494140625,9735,9578,00:03.5983012
695.5425,325.913333333333,0.6376953125,9729,9585,00:03.6085717
701.955,326.673333333333,0.6357421875,9729,9585,00:03.6385757
719.91,331.486666666667,0.62451171875,9700,9621,00:03.6385757
722.76,332.626666666667,0.6171875,9700,9621,00:03.6484013
730.0275,336.046666666667,0.591796875,9661,9662,00:03.6686181
737.1525,342.506666666667,0.58984375,9570,9670,00:03.6686181
738.435,344.406666666667,0.5966796875,9527,9619,00:03.6786833
741.57,353.02,0.636474609375,9487,9573,00:03.6786833
741.7125,355.173333333333,0.649169921875,9487,9573,00:03.6885697
741.855,357.453333333333,0.661865234375,9487,9573,00:03.7034933
738.435,370.12,0.69873046875,9444,9543,00:03.7194935
730.8825,380.38,0.703857421875,9401,9502,00:03.7347536
719.91,392.033333333333,0.721435546875,9369,9526,00:03.7505505
705.945,403.94,0.736328125,9352,9537,00:03.7685058
691.98,414.706666666667,0.748046875,9395,9507,00:03.7841469
678.015,423.826666666667,0.78564453125,9470,9438,00:03.7997933
671.745,428.133333333333,0.811279296875,9470,9438,00:03.8153762
668.4675,431.3,0.819580078125,9348,9340,00:03.8153762
668.325,431.68,0.819580078125,9348,9340,00:03.8310035
668.7525,432.566666666667,0.8173828125,9335,9353,00:03.8466926
673.17,435.226666666667,0.805419921875,9332,9356,00:03.8466926
674.595,435.86,0.80224609375,9339,9349,00:03.8622452
680.7225,437.76,0.80029296875,9363,9324,00:03.8687606
683.43,438.393333333333,0.80029296875,9372,9314,00:03.8844032
697.8225,441.053333333333,0.806884765625,9415,9255,00:03.8844032
701.1,441.56,0.806884765625,9427,9233,00:03.9004396
710.3625,442.953333333333,0.80029296875,9450,9185,00:03.9004396
713.355,443.46,0.80029296875,9475,9105,00:03.9197150
722.19,445.233333333333,0.806884765625,9459,9161,00:03.9252497
727.89,446.626666666667,0.806884765625,9432,9224,00:03.9429261
739.7175,452.2,0.806884765625,9192,9447,00:03.9585416
746.13,458.786666666667,0.812744140625,8742,9413,00:03.9585416
747.27,460.686666666667,0.814697265625,8668,9357,00:03.9690584
748.695,465.246666666667,0.82177734375,8575,9238,00:03.9846933
749.4075,476.646666666667,0.8427734375,8532,9136,00:04.0003153
744.8475,491.72,0.859375,8542,8831,00:04.0003153
743.28,494.633333333333,0.859375,8560,8790,00:04.0159398
740.0025,499.953333333333,0.859375,8609,8708,00:04.0316760
736.44,504.513333333333,0.859375,8660,8650,00:04.0474432
728.8875,511.86,0.831787109375,8729,8594,00:04.0689606
720.765,517.053333333333,0.75390625,8807,8552,00:04.0689606
Time Elapsed till drawing started: 00:03.5786578
Time Elapsed till drawing submit: 00:06.7484776
