857.9925,385.573333333333,0.600830078125,11286,9026,27:55.9517393
857.9925,385.573333333333,0.607177734375,11286,9026,27:55.9517393
858.2775,385.7,0.603759765625,11286,9026,27:55.9679328
858.705,385.953333333333,0.600341796875,11286,9026,27:55.9679328
858.99,386.333333333333,0.5673828125,11286,9026,27:55.9831879
860.2725,387.853333333333,0.352783203125,11286,9026,27:55.9831879
860.7,388.486666666667,0.197998046875,11286,9026,27:55.9831879
Time Elapsed till drawing started: 27:55.9517393
Time Elapsed till drawing submit: 00:29.5660873
