X, Y, Pressure, TiltX, TiltY, Time
650.5125,481.46,0.1025390625,13685,11119,00:05.9232669
650.5125,481.46,0.10791015625,13685,11119,00:05.9393336
650.5125,481.46,0.123291015625,13685,11119,00:05.9548986
650.5125,481.46,0.156005859375,13685,11119,00:05.9705340
650.5125,481.46,0.18359375,13685,11119,00:06.0014302
650.5125,481.46,0.230712890625,13685,11119,00:06.0170044
650.5125,481.46,0.247802734375,13685,11119,00:06.0326157
650.5125,481.46,0.256591796875,13685,11119,00:06.0482494
650.5125,481.46,0.265869140625,13685,11119,00:06.0638707
650.5125,481.46,0.27685546875,13685,11119,00:06.0794829
650.2275,481.84,0.29150390625,13685,11119,00:06.0952943
649.9425,482.473333333333,0.281982421875,13685,11119,00:06.1109802
649.8,483.106666666667,0.322265625,13685,11119,00:06.1109802
649.8,483.106666666667,0.328125,13685,11119,00:06.1266622
649.8,483.74,0.341552734375,13685,11119,00:06.1266622
649.6575,483.993333333333,0.341552734375,13685,11119,00:06.1423139
649.515,484.753333333333,0.341552734375,13685,11119,00:06.1578571
649.515,486.273333333333,0.349853515625,13685,11119,00:06.1764999
649.3725,487.54,0.359619140625,13685,11119,00:06.2005242
649.0875,490.326666666667,0.377197265625,13685,11119,00:06.2005242
649.0875,490.326666666667,0.379150390625,13685,11119,00:06.2162151
649.0875,491.213333333333,0.385009765625,13685,11119,00:06.2162151
649.0875,491.593333333333,0.385009765625,13685,11119,00:06.2317952
649.0875,492.48,0.386962890625,13685,11119,00:06.2474079
649.23,494,0.386962890625,13685,11119,00:06.2631459
649.0875,496.66,0.386962890625,13685,11119,00:06.2631459
649.0875,497.42,0.386962890625,13685,11119,00:06.2786511
648.945,499.953333333333,0.392822265625,13685,11119,00:06.2942407
648.945,503.373333333333,0.4228515625,13685,11119,00:06.3098629
649.0875,507.68,0.43896484375,13633,11085,00:06.3254828
649.3725,511.226666666667,0.44921875,13633,11085,00:06.3411158
649.6575,515.66,0.456298828125,13633,11085,00:06.3411158
649.8,516.546666666667,0.456298828125,13633,11085,00:06.3567354
649.8,519.08,0.458251953125,13633,11085,00:06.3723507
649.6575,522.12,0.462158203125,13633,11085,00:06.3723507
649.515,522.88,0.466064453125,13633,11085,00:06.3879822
649.23,525.16,0.47705078125,13633,11085,00:06.4036015
648.8025,527.693333333333,0.487060546875,13633,11085,00:06.4196268
648.375,530.226666666667,0.489501953125,13633,11085,00:06.4352588
648.09,533.266666666667,0.491455078125,13633,11085,00:06.4352588
647.9475,534.153333333333,0.491455078125,13633,11085,00:06.4509035
647.805,536.813333333333,0.493408203125,13633,11085,00:06.4664756
647.6625,540.36,0.49755859375,13633,11085,00:06.4664756
647.52,541.246666666667,0.49755859375,13633,11085,00:06.4817439
647.3775,543.78,0.501953125,13633,11085,00:06.4817439
647.3775,544.666666666667,0.501953125,13633,11085,00:06.4973232
647.3775,546.82,0.5087890625,13578,11048,00:06.5129376
647.235,549.86,0.516357421875,13578,11048,00:06.5285671
647.235,551.633333333333,0.51904296875,13578,11048,00:06.5441815
646.95,555.18,0.5263671875,13524,11013,00:06.5598038
646.665,558.726666666667,0.5380859375,13533,10969,00:06.5754239
646.2375,562.526666666667,0.54931640625,13551,10872,00:06.5910573
645.525,566.833333333333,0.562744140625,13551,10872,00:06.6066783
644.955,569.746666666667,0.570556640625,13551,10872,00:06.6066783
644.8125,570.38,0.570556640625,13551,10872,00:06.6222998
644.385,572.533333333333,0.572509765625,13551,10872,00:06.6222998
644.2425,573.166666666667,0.572509765625,13561,10816,00:06.6379618
643.9575,575.32,0.578369140625,13569,10768,00:06.6535345
643.245,578.486666666667,0.580322265625,13577,10722,00:06.6694673
642.5325,581.526666666667,0.584228515625,13592,10621,00:06.6694673
642.39,582.16,0.584228515625,13592,10621,00:06.6847738
641.82,584.946666666667,0.591064453125,13592,10621,00:06.7003949
641.3925,587.48,0.595947265625,13592,10621,00:06.7003949
641.25,588.113333333333,0.598388671875,13592,10621,00:06.7160164
641.1075,589.886666666667,0.600830078125,13600,10570,00:06.7316372
640.395,592.8,0.606689453125,13606,10522,00:06.7472607
639.825,595.586666666667,0.61083984375,13606,10522,00:06.7628940
639.1125,598.753333333333,0.61083984375,13606,10522,00:06.7628940
638.97,599.64,0.61083984375,13606,10522,00:06.7785964
638.2575,601.666666666667,0.61279296875,13619,10422,00:06.7941340
637.83,603.566666666667,0.616943359375,13632,10319,00:06.7941340
637.6875,603.946666666667,0.619873046875,13637,10267,00:06.8097896
637.4025,604.96,0.622314453125,13637,10267,00:06.8097896
637.26,605.213333333333,0.624267578125,13637,10267,00:06.8253813
637.1175,606.1,0.626220703125,13637,10267,00:06.8409868
637.1175,606.606666666667,0.628173828125,13637,10267,00:06.8409868
637.1175,606.606666666667,0.628173828125,13637,10267,00:06.8566308
637.1175,606.606666666667,0.628173828125,13637,10267,00:06.8566308
637.1175,606.606666666667,0.628173828125,13637,10267,00:06.8722292
637.26,606.353333333333,0.628173828125,13637,10267,00:06.8883481
647.9475,482.726666666667,0.1376953125,13280,10037,00:07.8334041
647.9475,482.98,0.139892578125,13240,10340,00:07.8490251
647.6625,483.486666666667,0.1826171875,13217,10488,00:07.8490251
647.6625,483.486666666667,0.206298828125,13206,10546,00:07.8649839
647.52,483.74,0.29296875,13178,10692,00:07.8802721
647.52,483.74,0.32373046875,13178,10692,00:07.8802721
647.52,483.74,0.339111328125,13178,10692,00:07.8959347
647.52,483.74,0.3984375,13169,10735,00:07.9115535
647.52,483.74,0.416748046875,13169,10735,00:07.9273897
647.52,483.74,0.4287109375,13169,10735,00:07.9430852
647.52,483.74,0.4306640625,13169,10735,00:07.9587041
647.52,483.74,0.4306640625,13169,10735,00:07.9744052
648.375,482.853333333333,0.434814453125,13160,10777,00:07.9896694
