X, Y, Pressure, TiltX, TiltY, Time
561.5925,455.493333333333,0.257568359375,13635,9792,00:05.0871584
561.5925,455.493333333333,0.2783203125,13635,9792,00:05.1027793
561.5925,455.493333333333,0.322265625,13635,9792,00:05.1027793
561.5925,455.493333333333,0.345947265625,13635,9792,00:05.1184363
561.5925,455.493333333333,0.40869140625,13635,9792,00:05.1341061
561.5925,455.493333333333,0.4736328125,13635,9792,00:05.1496996
561.45,455.62,0.51513671875,13635,9792,00:05.1653452
561.45,455.62,0.529296875,13635,9792,00:05.1808889
561.45,455.62,0.55126953125,13635,9792,00:05.1965159
561.45,455.62,0.5869140625,13635,9792,00:05.2121336
561.45,455.62,0.595703125,13635,9792,00:05.2121336
561.45,455.62,0.6064453125,13635,9792,00:05.2279104
561.45,455.62,0.65234375,13635,9792,00:05.2279104
561.45,455.62,0.65234375,13635,9792,00:05.2436064
561.45,455.62,0.635986328125,13635,9792,00:05.2593092
561.45,455.62,0.635986328125,13635,9792,00:05.2593092
561.45,455.62,0.635986328125,13635,9792,00:05.2749256
561.45,455.62,0.635986328125,13635,9792,00:05.2905472
561.45,455.62,0.637939453125,13635,9792,00:05.3059155
561.45,455.62,0.639892578125,13635,9792,00:05.3214799
561.45,455.62,0.639892578125,13635,9792,00:05.3371061
561.45,455.366666666667,0.639892578125,13635,9792,00:05.3527265
561.45,455.366666666667,0.639892578125,13635,9792,00:05.3683967
561.45,455.366666666667,0.639892578125,13635,9792,00:05.3839761
561.8775,455.113333333333,0.639892578125,13635,9792,00:05.3998644
562.305,454.733333333333,0.639892578125,13635,9792,00:05.3998644
562.4475,454.606666666667,0.639892578125,13635,9792,00:05.4154447
562.59,454.353333333333,0.639892578125,13635,9792,00:05.4154447
562.59,454.353333333333,0.639892578125,13635,9792,00:05.4312053
563.0175,454.226666666667,0.64794921875,13635,9792,00:05.4468286
563.3025,454.1,0.6552734375,13635,9792,00:05.4624202
563.445,453.973333333333,0.649658203125,13635,9792,00:05.4780666
563.445,453.973333333333,0.642333984375,13635,9792,00:05.4780666
