X, Y, Pressure, TiltX, TiltY, Time
587.2425,425.98,0.221923828125,13633,10444,00:03.7675864
587.2425,425.98,0.235595703125,13633,10444,00:03.7740932
587.2425,426.36,0.235595703125,13633,10444,00:03.7898876
587.2425,426.74,0.296630859375,13633,10444,00:03.8055054
587.2425,426.74,0.3408203125,13633,10444,00:03.8209641
587.2425,426.74,0.4013671875,13633,10444,00:03.8365842
588.525,426.233333333333,0.470947265625,13633,10444,00:03.8522060
589.95,423.826666666667,0.522705078125,13633,10444,00:03.8741459
591.66,420.533333333333,0.54248046875,13633,10444,00:03.8741459
592.0875,419.52,0.545654296875,13633,10444,00:03.8897725
594.0825,415.973333333333,0.558349609375,13633,10444,00:03.8897725
594.51,414.453333333333,0.563232421875,13633,10444,00:03.9053942
595.935,411.92,0.571044921875,13633,10444,00:03.9210216
602.49,402.42,0.589111328125,13297,10619,00:03.9367352
608.0475,390.893333333333,0.603759765625,12985,10789,00:03.9587750
612.75,383.8,0.628173828125,12928,10996,00:03.9608542
613.89,382.026666666667,0.633544921875,12928,10996,00:03.9741036
619.1625,371.513333333333,0.651123046875,12871,10959,00:03.9897360
622.725,364.166666666667,0.66796875,12801,10970,00:04.0054232
625.575,358.213333333333,0.6923828125,12556,10814,00:04.0054232
626.145,356.566666666667,0.697509765625,12487,10771,00:04.0210429
627.4275,352.26,0.712890625,12379,10705,00:04.0210429
627.855,350.993333333333,0.718017578125,12325,10672,00:04.0368034
628.8525,347.953333333333,0.735107421875,12325,10672,00:04.0525036
629.4225,346.306666666667,0.747314453125,12312,10708,00:04.0743528
630.2775,344.28,0.720458984375,12297,10749,00:04.0743528
630.5625,343.9,0.720458984375,12297,10749,00:04.0900332
631.7025,342,0.720458984375,12297,10749,00:04.0900332
631.845,341.873333333333,0.720458984375,12297,10749,00:04.1056160
632.2725,341.366666666667,0.720458984375,12297,10749,00:04.1212290
632.985,340.606666666667,0.720458984375,12297,10749,00:04.1368483
633.6975,339.846666666667,0.720458984375,12297,10749,00:04.1524840
634.2675,339.466666666667,0.720458984375,12297,10749,00:04.1699295
634.695,339.086666666667,0.726318359375,12297,10749,00:04.1901717
634.695,339.086666666667,0.734619140625,12297,10749,00:04.2061726
634.695,339.086666666667,0.754638671875,12297,10749,00:04.2214189
634.41,339.34,0.739501953125,12297,10749,00:04.2526675
632.8425,341.24,0.177001953125,13502,11647,00:05.2714626
632.8425,341.24,0.18798828125,13502,11647,00:05.2938640
632.2725,340.606666666667,0.3359375,13502,11647,00:05.3099677
632.2725,340.606666666667,0.3984375,13502,11647,00:05.3251870
633.27,340.353333333333,0.527587890625,13200,11413,00:05.3407655
633.27,340.353333333333,0.570556640625,12837,11150,00:05.3565025
633.555,340.606666666667,0.59326171875,12777,11108,00:05.3719744
633.9825,340.733333333333,0.612060546875,12722,11070,00:05.3944949
635.1225,341.113333333333,0.644775390625,12614,10997,00:05.4101382
636.2625,341.493333333333,0.6748046875,12614,10997,00:05.4257068
637.6875,342.253333333333,0.698486328125,12614,10997,00:05.4409796
638.4,343.013333333333,0.70654296875,12614,10997,00:05.4409796
639.1125,343.9,0.7138671875,12614,10997,00:05.4567091
640.68,345.926666666667,0.718017578125,12614,10997,00:05.4722216
642.2475,348.206666666667,0.73046875,12602,11029,00:05.4787332
643.245,349.473333333333,0.738525390625,12586,11071,00:05.4943601
645.3825,351.88,0.75439453125,12568,11115,00:05.5099937
647.6625,354.666666666667,0.767333984375,12350,10962,00:05.5256122
650.7975,358.466666666667,0.775634765625,12215,10870,00:05.5437824
653.9325,361.38,0.783447265625,12215,10870,00:05.5538226
656.2125,363.406666666667,0.785400390625,12215,10870,00:05.5698472
657.6375,366.573333333333,0.79833984375,12313,11035,00:05.5788609
658.35,367.586666666667,0.80810546875,12415,11108,00:05.5944981
663.48,372.906666666667,0.842041015625,12736,11345,00:05.6101193
666.7575,376.326666666667,0.845947265625,12736,11345,00:05.6101193
667.47,377.34,0.849609375,12736,11345,00:05.6257389
669.6075,380.253333333333,0.8544921875,12736,11345,00:05.6413592
672.315,386.333333333333,0.854736328125,12736,11345,00:05.6569852
674.31,391.653333333333,0.867431640625,12736,11345,00:05.6787096
679.155,401.406666666667,0.87158203125,12736,11345,00:05.6943508
684,409.133333333333,0.878173828125,12764,11278,00:05.7099764
687.42,413.186666666667,0.883056640625,12764,11278,00:05.7099764
688.275,414.073333333333,0.885986328125,12764,11278,00:05.7260911
690.555,416.353333333333,0.894775390625,12713,11240,00:05.7416280
692.9775,418.76,0.900634765625,12663,11204,00:05.7416280
693.5475,419.266666666667,0.900634765625,12663,11204,00:05.7569982
695.2575,420.913333333333,0.905517578125,12663,11204,00:05.7724496
697.395,423.32,0.905517578125,12614,11168,00:05.7951497
700.815,426.866666666667,0.911376953125,12627,11136,00:05.7951497
701.1,427.626666666667,0.914306640625,12627,11136,00:05.8107080
701.67,429.526666666667,0.917236328125,12627,11136,00:05.8262874
702.3825,430.666666666667,0.921630859375,12385,10846,00:05.8419136
702.525,430.92,0.91650390625,12385,10846,00:05.8419136
702.525,430.92,0.911865234375,12385,10846,00:05.8575280
702.3825,430.666666666667,0.928955078125,12385,10846,00:05.8731486
701.955,430.286666666667,0.937255859375,12321,10804,00:05.8959654
701.67,428.513333333333,0.9248046875,12321,10804,00:05.9112197
699.8175,427.753333333333,0.49169921875,12276,10914,00:05.9112197
583.11,428.006666666667,0.122314453125,12025,10889,00:06.8785560
583.11,428.006666666667,0.124267578125,12465,10921,00:06.8852077
583.11,428.006666666667,0.203125,12691,10920,00:06.8852077
583.11,428.006666666667,0.2470703125,12788,10915,00:06.9008452
583.11,428.006666666667,0.342041015625,13017,10892,00:06.9008452
