X, Y, Pressure, TiltX, TiltY, Time
619.875,437.633333333333,0.06103515625,13541,8518,00:02.2267926
619.875,437.633333333333,0.06103515625,13541,8518,00:02.2429075
619.875,437.633333333333,0.262939453125,13541,8518,00:02.2646359
619.875,437.633333333333,0.409423828125,13541,8518,00:02.2805135
619.875,437.633333333333,0.484619140625,13541,8518,00:02.2960254
620.0175,438.14,0.531494140625,13541,8518,00:02.3116925
620.0175,438.14,0.57958984375,13541,8518,00:02.3273419
620.0175,438.14,0.607666015625,13541,8518,00:02.3490350
620.0175,438.14,0.626708984375,13541,8518,00:02.3490350
620.0175,438.14,0.631591796875,13541,8518,00:02.3677933
619.875,438.773333333333,0.65673828125,13541,8518,00:02.3767935
619.4475,439.913333333333,0.6708984375,13541,8518,00:02.4080504
618.45,441.813333333333,0.7158203125,13541,8518,00:02.4080504
617.595,442.826666666667,0.707275390625,13541,8518,00:02.4237225
614.6025,447.64,0.7041015625,13541,8518,00:02.4237225
614.0325,448.78,0.708251953125,13541,8518,00:02.4396122
611.4675,452.326666666667,0.721435546875,13541,8518,00:02.4647475
606.48,460.306666666667,0.74658203125,13541,8518,00:02.4803696
602.49,466.386666666667,0.756591796875,13541,8518,00:02.4960024
599.7825,469.806666666667,0.76123046875,13541,8518,00:02.5273386
599.64,470.06,0.76123046875,13541,8518,00:02.5428582
596.9325,468.666666666667,0.06103515625,13428,8521,00:03.4999359
596.9325,468.666666666667,0.06103515625,13428,8521,00:03.5155593
596.9325,468.666666666667,0.108642578125,13428,8521,00:03.5311785
596.9325,468.666666666667,0.273193359375,13428,8521,00:03.5311785
596.9325,468.54,0.3037109375,13428,8521,00:03.5530463
596.505,468.033333333333,0.3974609375,13428,8521,00:03.5690050
595.5075,467.02,0.568359375,13428,8521,00:03.5842935
594.51,466.766666666667,0.66162109375,13428,8521,00:03.5842935
594.225,466.893333333333,0.680419921875,13428,8521,00:03.5999633
593.94,466.893333333333,0.724365234375,13428,8521,00:03.5999633
593.94,466.893333333333,0.736083984375,13428,8521,00:03.6155911
593.94,466.893333333333,0.76025390625,13428,8521,00:03.6312913
593.7975,467.02,0.776123046875,13428,8521,00:03.6530229
593.7975,467.02,0.784423828125,13428,8521,00:03.6687172
593.7975,467.02,0.8017578125,13428,8521,00:03.6842754
593.7975,467.02,0.8134765625,13428,8521,00:03.7002035
593.7975,467.02,0.821533203125,13428,8521,00:03.7157801
594.51,467.906666666667,0.825439453125,13428,8521,00:03.7312138
595.5075,468.666666666667,0.825439453125,13428,8521,00:03.7467729
595.7925,468.793333333333,0.825439453125,13428,8521,00:03.7535208
596.0775,468.92,0.825439453125,13428,8521,00:03.7691554
596.6475,469.173333333333,0.825439453125,13428,8521,00:03.7847734
597.645,469.68,0.825439453125,13428,8521,00:03.8004159
598.215,469.933333333333,0.827392578125,13428,8521,00:03.8004159
